Main Accuracy,AUC,Sensitive Accuracy,rND,GPA,nDCG
0.26178861788617885,0.7035387468258992,0.6479674796747967,0.26475084820854167,0.13472754796244268,0.6531277326566988
0.2739837398373984,0.7072796466182176,0.6252032520325204,0.34737250989970697,0.12200854599142136,0.6859029822630834
0.25609756097560976,0.7169275466843587,0.6479674796747967,0.2932630667096633,0.15962249614738852,0.6590382707065829
0.2552845528455285,0.6978359062610335,0.6422764227642277,0.25487597206057333,0.16951563470567288,0.6446806458125798
0.23902439024390243,0.7005964799704593,0.6609756097560976,0.33968639085810665,0.11064330782725262,0.6723643413115827
0.26910569105691057,0.6993131138414452,0.624390243902439,0.2938079309423342,0.13443502974805194,0.6114885172478229
0.23902439024390243,0.7003133634487819,0.6609756097560976,0.3008646121475607,0.1099555511620513,0.6643191430614973
0.24471544715447155,0.6930645048715918,0.6105691056910569,0.26826184437276884,0.12080253680439706,0.6677584075903978
0.25365853658536586,0.7053364962742295,0.6398373983739838,0.290196140916003,0.17333380533432713,0.6122499585182009
0.2601626016260163,0.7090726978616247,0.6097560975609756,0.2812756694658949,0.10405934045152321,0.608411691424339
0.24390243902439024,0.7020491497308293,0.6276422764227643,0.33810748182415773,0.11560669506457943,0.6631217745846661
0.26504065040650404,0.7090456344527112,0.6455284552845528,0.23727467180369585,0.1619018040499972,0.6761051232111247
0.24715447154471545,0.7007396771087864,0.624390243902439,0.24795744922933252,0.0825401460401981,0.6259391436289181
0.25203252032520324,0.7121502950462217,0.6617886178861788,0.31057427663014,0.1643611126173639,0.658385793153892
0.2634146341463415,0.7050106534919328,0.6235772357723577,0.33625585669055047,0.08927458046268544,0.6223801441569757
0.25447154471544714,0.7045033167478354,0.6577235772357723,0.27504367362006465,0.12865448188700013,0.6279118241636121
0.2707317073170732,0.7032338509778466,0.6552845528455284,0.28251280080972796,0.09673764404172197,0.659002145130854
0.27479674796747966,0.7036975767623057,0.6113821138211382,0.27090937564654255,0.11213040569217414,0.6557952239312099
0.24471544715447155,0.707101002884678,0.6634146341463415,0.27221933763953104,0.14468833751166876,0.642147731268723
0.23739837398373984,0.6979266094936419,0.6333333333333333,0.2544157264868984,0.11282977663388666,0.6294202779052871
0.2886178861788618,0.7109071666374331,0.6292682926829268,0.17942361845728827,0.0923351705775124,0.6751447536686795
0.26504065040650404,0.7126713868866992,0.6252032520325204,0.2272899245863119,0.09918440561646524,0.6355479000253416
0.25040650406504067,0.7149837270559802,0.6333333333333333,0.28352809925243516,0.10157595450299334,0.6616244746611786
0.24878048780487805,0.6997260859994449,0.6341463414634146,0.32864996453218764,0.132809769907828,0.712666289979871
0.26747967479674795,0.7165006323154453,0.6065040650406504,0.37363055466912526,0.1258668081325372,0.7002331810552894
0.24796747967479674,0.7036055547326974,0.6520325203252032,0.2337022868120978,0.15032542860902562,0.660800373087443
0.2634146341463415,0.7177823042272087,0.6146341463414634,0.311512526899535,0.10555749340168968,0.6591133365072559
0.23170731707317074,0.7052223510147877,0.6170731707317073,0.297373343366086,0.13193509820550497,0.6692506903782732
0.26422764227642276,0.7017020356203176,0.6357723577235772,0.2587833826892626,0.10986405851817782,0.592111819278769
0.26260162601626014,0.7141157545674638,0.6479674796747967,0.29964404033251724,0.1677521728045741,0.6397647491073679
