Main Accuracy,AUC,Sensitive Accuracy,rND,GPA,nDCG
0.8673990802248339,0.9923498000376373,0.5738375063873276,0.05021414847800773,0.008155922600191712,0.9296008133067184
0.9333163004598876,0.9984553385929258,0.5631067961165048,0.033722608012043014,0.01556925440188034,0.9800079708293844
0.7807869187531936,0.9817730279692212,0.5610628513030148,0.04172836943912058,0.025035200359806775,0.966214931493809
0.9473684210526315,0.9992427022326117,0.5531425651507409,0.0643521368476004,0.03570066043550957,0.9878080665191349
0.9210526315789473,0.997784969940972,0.5656617271333674,0.06126494781424874,0.022379756263510353,0.9888915619646359
0.8898824731732243,0.9946723817956193,0.560296371997956,0.02911176435795528,0.002647793143853272,0.9629134483641736
0.8196218702095044,0.984018275132858,0.5597853857945836,0.034305918378441665,0.027148865788799215,0.9719138214414772
0.874552887072049,0.9960855820827457,0.5707715891670925,0.04750640366441565,0.0061165420932377534,0.9446640232425589
0.8985692386305569,0.9967271744448297,0.5725600408788962,0.07126580168529356,0.0033668389446786517,0.984038899232535
0.9177312212570261,0.9976727767362921,0.5730710270822688,0.05543388678783738,0.02905538509404254,0.9640153430741354
0.912621359223301,0.9968878390757462,0.560296371997956,0.048346437295082374,0.008075282446770526,0.9625299679851641
0.9376596831885539,0.9982479161182397,0.5585079202861523,0.0511935182875466,0.027646177952772855,0.9919358410578336
0.9241185487991824,0.9976148613205351,0.5654062340316811,0.08764637310072391,0.010177970776323764,0.9809772428730423
0.8341849770056209,0.9888382574494674,0.5728155339805825,0.05620910986899956,0.02211023122573319,0.9666119138446623
0.9021461420541645,0.9967277898034304,0.5674501788451711,0.07409029258332829,0.01143661614013064,0.9865780421821966
0.8441492079713848,0.9897061176501613,0.5730710270822688,0.04835175094007949,0.04911663184685461,0.9626749177315014
0.872508942258559,0.9954920859082138,0.556208482370976,0.09020724858783954,0.015883249167970848,0.9550684126662645
0.8883495145631068,0.9949483300129929,0.5585079202861523,0.047618210664592514,0.022564720279516948,0.981081150306996
0.9195196729688299,0.9967475430566978,0.5687276443536025,0.04986885806558145,0.03108979234294279,0.9761361879079694
0.8794072560040879,0.994110981279811,0.5628513030148186,0.06451614840821467,0.002954368336891444,0.939553956358654
0.8173224322943281,0.9855787981916567,0.5516096065406234,0.06040019933374243,0.007579950498967314,0.9584374495073207
0.8587123147675013,0.9956744815857892,0.5781808891159939,0.08338487348479039,0.03360287288111885,0.9060500643210873
0.9159427695452222,0.9973989620407082,0.5641287685232499,0.059145378418236874,0.023005542385553635,0.9790319208032231
0.92769545222279,0.9978655745140447,0.569238630556975,0.0709937808962196,0.016242589308173738,0.9728129959286961
0.8791517629024016,0.994212897137493,0.5674501788451711,0.0495162602277992,0.019207074599213836,0.9559149258735513
0.9218191108840061,0.9983126161166455,0.5677056719468574,0.05284104523067849,0.0049974715003536785,0.9806894180151464
0.8822176801226367,0.9944160149999005,0.5679611650485437,0.09217911876338775,0.017968580781685506,0.9757219884157361
0.9225855901890649,0.9967049308801015,0.560296371997956,0.03648558954255375,0.0053322158461553415,0.9857014810749913
0.8811957077158916,0.9931186807961175,0.5633622892181911,0.017663135700869657,0.022716394387247874,0.9515052617335632
0.8160449667858968,0.9899369872292679,0.558252427184466,0.03109193276079638,0.0004965490487430779,0.9703915366326893
