Main Accuracy,AUC,Sensitive Accuracy,rND,GPA,nDCG
0.8496852448948258,0.7676914297891423,0.67096576078612,0.19891186188140675,0.17060107852774117,0.731809139251709
0.8152924919391985,0.6687987454748504,0.6675879011208352,0.046279817070316226,0.024109690340632817,0.7156915068626404
0.8418547520343928,0.7336957510276838,0.6666666666666666,0.11512884499691645,0.04196300409468551,0.7592476010322571
0.8527560264087211,0.76097858559154,0.6717334561645939,0.136423498523028,0.012117420670489154,0.7427576184272766
0.8479963150621833,0.7588334499032032,0.7136496238292646,0.15498312212755155,0.16255105565698755,0.7100732922554016
0.8426224474128666,0.7466222955204015,0.6635958851527713,0.12968535917491456,0.04160848792669131,0.7268247604370117
0.8401658222017504,0.7618595252819534,0.6726546906187625,0.13953972053223931,0.07468595892472984,0.6846399903297424
0.8215875940426839,0.6595556523850803,0.6797174881007216,0.03174859107686792,0.07128870669616594,0.8177446126937866
0.8436972209427299,0.7602192205106413,0.6685091355750038,0.1189939323167497,0.015237175038175066,0.6681919097900391
0.8354061108552127,0.7681059833853872,0.6685091355750038,0.11539119544514106,0.09039259633673258,0.6359588503837585
0.8407799785045295,0.7484593256875722,0.6795639490250268,0.07839606902535265,0.05384130245318117,0.7366042137145996
0.8461538461538461,0.7620672714393438,0.6725011515430677,0.0991970313672624,0.1673317410056537,0.7493244409561157
0.849531705819131,0.7570361397133052,0.6700445263319514,0.12662043619722202,0.06264347623886557,0.7340781092643738
0.8484569322892677,0.7534568156416028,0.6725011515430677,0.1367447059010858,0.15737852683807996,0.7996306419372559
0.8172884999232305,0.6795028705136238,0.6717334561645939,0.021299744035763447,0.038379902726190296,0.7444961071014404
0.8440042990941194,0.7345021033384905,0.6717334561645939,0.13283733528031647,0.010950775007817937,0.76725172996521
0.8619683709504069,0.7663477761311104,0.6708122217104253,0.145616927784794,0.11494620932172539,0.7316123843193054
0.8464609243052357,0.7278206059758954,0.6697374481805619,0.14714882053506478,0.1450823971887026,0.7829028964042664
0.8271150007676954,0.7735369873583078,0.6766467065868264,0.10927743321419643,0.05720822600235487,0.6170410513877869
0.8496852448948258,0.7372516043829058,0.6743436204514048,0.10518705593580158,0.07287317198988327,0.7750632166862488
0.8289574696760326,0.7648896957693788,0.6632888070013818,0.09754828848015422,0.020615172225035727,0.64963299036026
0.855366190695532,0.7506941837409122,0.6717334561645939,0.2004445677510846,0.14849424057667115,0.7757902145385742
0.8478427759864886,0.7465402946313048,0.67096576078612,0.05800512219425455,0.026972949564505355,0.7256171107292175
0.831260555811454,0.7618367750936058,0.670351604483341,0.09410174185231213,0.004320687437129267,0.6848167777061462
0.8423153692614771,0.7413103611123004,0.6700445263319514,0.12195195551524862,0.013680503554505952,0.7241426110267639
0.8460003070781514,0.7374404345459707,0.6726546906187625,0.18115189520013655,0.02859426108558999,0.7774673700332642
0.8404729003531399,0.71782097535745,0.6718869952402886,0.09885933370743129,0.006546184728546067,0.7645477056503296
0.8401658222017504,0.6902694928441752,0.6632888070013818,0.14779858466334178,0.09900608607582836,0.8126119375228882
0.8292645478274221,0.719025237177911,0.6602180254874865,0.043099670579689595,0.1875595494824822,0.6825019717216492
0.8478427759864886,0.7562340192610966,0.6746506986027944,0.17413531932863782,0.00991172139681673,0.7362634539604187
