Main Accuracy,AUC,Sensitive Accuracy,rND,GPA,nDCG
0.23983739837398374,0.6673102018401345,0.6227642276422765,0.22533743964441247,0.12178851262647539,0.5674851349642128
0.23252032520325203,0.6822882728340502,0.6479674796747967,0.29130771699149194,0.14679660857695231,0.6795338805815929
0.25853658536585367,0.6659615094242506,0.6024390243902439,0.25830990203245097,0.10237466829698494,0.5920693486999838
0.25691056910569104,0.6822128049482504,0.6382113821138211,0.23167889171460246,0.11866562767139305,0.6299630788250741
0.25040650406504067,0.6792626801437349,0.5943089430894309,0.2704664748045655,0.10461029219345463,0.6447921292445031
0.25040650406504067,0.6928687830685873,0.6422764227642277,0.2791167212585798,0.2040849240183597,0.5946575695815414
0.24065040650406505,0.6707379906232053,0.6252032520325204,0.2656660270141008,0.08394027148642991,0.6142999205904034
0.24715447154471545,0.6773098510443527,0.6138211382113821,0.1819368350536671,0.12393757181211512,0.6136816177894436
0.25040650406504067,0.6863047669053899,0.6268292682926829,0.26313890417706154,0.2182880666082466,0.6347694577457887
0.24390243902439024,0.6993934324117667,0.6178861788617886,0.3066245761961555,0.17266555898600414,0.6358409994383282
0.23008130081300812,0.6815699699897515,0.6146341463414634,0.2794606042678843,0.16453158817719526,0.6058368403750116
0.24796747967479674,0.6798152326464113,0.6178861788617886,0.25215338150371003,0.08538165666001496,0.6196332103237799
0.25203252032520324,0.7070719269929604,0.651219512195122,0.2222068289113116,0.16835615902916828,0.6272883654802068
0.24634146341463414,0.6982452303645656,0.6,0.30430699824230467,0.1417358589008183,0.6155087422524764
0.22357723577235772,0.6616964471116586,0.6422764227642277,0.22883857081080936,0.09049763968047125,0.6260647664888692
0.2146341463414634,0.6383727732670846,0.5934959349593496,0.11914278993000585,0.012451139889713914,0.5706295818581105
0.23170731707317074,0.6918833061875767,0.6658536585365854,0.3163452968498797,0.1719533117966674,0.6526942881879471
0.25040650406504067,0.6888707864636604,0.6325203252032521,0.20903194747275314,0.15646189004089195,0.6011315801200763
0.21788617886178863,0.6786903701303343,0.5951219512195122,0.21079873305194544,0.1522439793215054,0.5577808404312171
0.26178861788617885,0.6992628693882491,0.6504065040650406,0.2899429557590162,0.1207716855635671,0.6082244384798751
0.24959349593495936,0.689963733354249,0.6382113821138211,0.23623853822661875,0.1371867489514259,0.6364566882170667
0.2016260162601626,0.630296306170883,0.5560975609756098,0.19607702284643444,0.013970837463367525,0.5984833177746712
0.25121951219512195,0.6879501376234327,0.6528455284552845,0.3088259643351497,0.09765188098085642,0.6486053373637947
0.19349593495934958,0.5978124173455418,0.6089430894308943,0.11838423228956807,0.00955402743056838,0.4641358422795205
0.24471544715447155,0.6733933986909211,0.6130081300813008,0.2062027521323106,0.13059136701796048,0.5869121146638933
0.23089430894308943,0.6827265814513075,0.6154471544715447,0.25935686203605085,0.09913725937018664,0.6158525153463774
0.24959349593495936,0.6936740268188265,0.6528455284552845,0.26121894730484646,0.1389073439699784,0.5954883479145654
0.24552845528455283,0.6832943162497115,0.5983739837398374,0.21430040188231714,0.08266606878225324,0.674964091829995
0.24146341463414633,0.6823189124296275,0.634959349593496,0.328006185286726,0.10103032199972989,0.6449490868446534
0.25203252032520324,0.6932537934554733,0.6439024390243903,0.2449010433178338,0.10932407537275468,0.6448276917973148
