Main Accuracy,AUC,Sensitive Accuracy,rND,GPA,nDCG
0.38042922841083293,0.8852748174048338,0.9343382728666326,0.08671864355825652,0.1816575152879178,0.5798773248831075
0.5319366377107818,0.9347676976618875,0.9310168625447113,0.08210857645786998,0.20825495062196192,0.8157861354948449
0.38656106285130304,0.8778632570525609,0.9356157383750638,0.04221958071548562,0.028682687441908272,0.6742592073807063
0.5597853857945836,0.9341740290862018,0.9376596831885539,0.06973864952089004,0.21263831761034344,0.7041228062317616
0.7164026571282576,0.9696970058040943,0.9330608073582013,0.11803132177883957,0.03529313545393692,0.8082076582027085
0.16939192641798673,0.763461766185728,0.9322943280531426,0.10000695237259064,0.2099482235791694,0.40541996744890507
0.3323965252938171,0.8689017814450786,0.9384261624936127,0.055847698498079607,0.13125320597219364,0.5277172526650579
0.5682166581502299,0.9213645145291485,0.9333163004598876,0.05424539091034838,0.03317086537301234,0.7691205603051637
0.25907000510986206,0.7216024368609188,0.9358712314767501,0.028895960956633222,0.2840599674620229,0.6056711503156199
0.3957588145120082,0.8901287125704634,0.9407256004087889,0.054923778726683886,0.02032416539389542,0.69464046483078
0.5240163515585079,0.9210669725426275,0.9358712314767501,0.0871302940821801,0.023604706970365985,0.7319879982763798
0.4629535002554931,0.9157178073601621,0.9353602452733776,0.0641487609184914,0.14733201660531348,0.6045964736104978
0.6599386816555953,0.9596382526225635,0.9322943280531426,0.08541023915055011,0.4256899454248716,0.8206490228719217
0.4854368932038835,0.9072789454034794,0.9381706693919264,0.07833216372673112,0.170794790596614,0.6814992694226105
0.30889115993868166,0.8784404926110334,0.9320388349514563,0.03673516463350663,0.21926616882743097,0.606396913142634
0.3415942769545222,0.8745905536629209,0.9322943280531426,0.06389586824612366,0.18366903346386285,0.5287135477679812
0.37455288707204903,0.8424480580876764,0.9404701073071027,0.06806376974455113,0.10440551920566432,0.5246311329693337
0.4481349003576903,0.8892548351946907,0.9302503832396525,0.15292743295782957,0.16577809353360673,0.6151559176051632
0.7102708226877874,0.9602226036266328,0.9322943280531426,0.11051244684882448,0.12276149774381162,0.8570523281015087
0.41951967296882986,0.9286422888792891,0.9302503832396525,0.0939539649452337,0.02927940676346702,0.6264379975148598
0.6159938681655596,0.9334400748331564,0.9305058763413387,0.05940758689942394,0.08133705390036328,0.8624330242693322
0.6762902401635156,0.9547217938488904,0.9322943280531426,0.2804972964391351,0.15338148943682528,0.7446158614641165
0.28078691875319367,0.8515134602369621,0.9312723556463975,0.05428080266112925,0.015614104258318218,0.46026440718390776
0.5360245273377618,0.9128250176118129,0.930761369443025,0.026508096804667435,0.03696609665114531,0.6593669327449928
0.22304547777210015,0.9039843102955141,0.9289729177312213,0.15161252498149436,0.05958702288244633,0.44682914072528435
0.44660194174757284,0.8914071512630312,0.9368932038834952,0.12044028701022769,0.1609827900680117,0.5242015012957995
0.7353091466530404,0.9751877854828951,0.9420030659172203,0.20743640398691748,0.304996325966959,0.8642244818146458
0.5370464997445069,0.9107101123546378,0.9386816555952989,0.043403998728104486,0.01477769080180552,0.7707300148368366
0.41032192130812467,0.9020044502529225,0.9345937659683189,0.06981794421145403,0.06193831022535534,0.49495376096461025
0.7519161982626469,0.966633635992839,0.9356157383750638,0.47058229503615107,0.027851171243950784,0.7607149542915863
