Main Accuracy,AUC,Sensitive Accuracy,rND,GPA,nDCG
0.641543178334185,0.9443839173251473,0.9371486969851814,0.3257522423878625,0.1923752624682044,0.932686221751897
0.4887583035258048,0.9090499280559425,0.9322943280531426,0.043723292337443494,0.10278283973467062,0.7852742704092254
0.516096065406234,0.9211526191121463,0.9399591211037301,0.22057799193679076,0.0476618686374746,0.638252368808023
0.369443025038324,0.8679817860602587,0.9366377107818089,0.07003296252969517,0.24594913160877604,0.4734528119637983
0.49463464486458864,0.9123167142799508,0.9322943280531426,0.08109956584952827,0.2130051780188823,0.7082607474263501
0.7130812468063362,0.9587307304062052,0.9353602452733776,0.045208609136718335,0.03992242953477532,0.7562731865462526
0.7447623914154318,0.9762775349179031,0.9404701073071027,0.33935091759676955,0.042612481901010524,0.8512942813420266
0.2204905467552376,0.871389891460713,0.9353602452733776,0.055490212943237964,0.022333182089310122,0.6155831966382247
0.7230454777721002,0.9760457762946555,0.9358712314767501,0.1517361802396075,0.14484744717555145,0.7972370652591275
0.6969851814001022,0.95432657194665,0.9340827797649464,0.04885879766591364,0.12700647885539582,0.65879248656654
0.5091977516607051,0.9367602094788523,0.9363822176801226,0.09363295115700067,0.13790922809823877,0.7046352977381489
0.7202350536535513,0.9719404090269668,0.9310168625447113,0.16730459143945328,0.1634885906120956,0.8682744709772452
0.7537046499744506,0.9833934052491365,0.9379151762902401,0.11058007903764225,0.06678820585143708,0.847633419510286
0.6796116504854369,0.9406055369461372,0.9343382728666326,0.15472205782074547,0.020175688153084015,0.8668396983739893
0.5373019928461932,0.9479317583445308,0.9353602452733776,0.26608497789995905,0.01563476735055902,0.9103962775838155
0.6157383750638733,0.9493176659716458,0.9356157383750638,0.07171511973693415,0.1952811887088012,0.7114104496457462
0.4264179867143587,0.8755849326137456,0.9343382728666326,0.05238302533165735,0.08697779390631832,0.5468098601290319
0.6627491057741441,0.9567894784661911,0.9386816555952989,0.0874070129709645,0.057608653210451,0.8352967269528463
0.8019928461931528,0.982991039780605,0.9299948901379663,0.14217379495008375,0.06463854744066444,0.9030880552113514
0.50204394481349,0.9469208280565737,0.9320388349514563,0.2514467365242991,0.032947372315765944,0.952655002534391
0.7146142054164537,0.9712463774638213,0.9340827797649464,0.22945516031475563,0.0909956302229136,0.8052934835063932
0.7368421052631579,0.9859490663984211,0.9363822176801226,0.3934307131523391,0.07579308970194537,0.9476592044497292
0.671691364333163,0.9431126581309878,0.9269289729177312,0.06882014731906644,0.10261169995575703,0.847410862369918
0.5337250894225856,0.9458166927863664,0.9386816555952989,0.10964389091770683,0.2145857125138778,0.7456989371903835
0.7330097087378641,0.963881228494906,0.9320388349514563,0.08590866048712974,0.10746497042803332,0.8450563671866788
0.5201839550332141,0.9168791597913957,0.9368932038834952,0.06685549089652039,0.17312407007236716,0.579171150079834
0.558252427184466,0.9315671023289527,0.9358712314767501,0.027415605287972922,0.010153024658924814,0.8081302499159625
0.3765968318855391,0.9033709364780936,0.9302503832396525,0.17881465941525812,0.25329504787374907,0.47561836407385555
0.7082268778742974,0.972046393763019,0.9315278487480838,0.27808239349925135,0.014056259362337786,0.9536093760430652
0.4616760347470618,0.9256192989381995,0.9381706693919264,0.07110495167549322,0.0704654764810812,0.6992076564921352
